state,bill_id,title,status,summary,category,url,all_urls
Wisconsin,S 1072,Generative Artificial Intelligence Disclaimer,Failed,Concerns disclaimer required when interacting with generative AI that simulates conversation.,Notification; Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2023000S1072&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:WI2023000S1072&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Arizona,S 1078,Fraudulent Voice Recordings,Failed - Adjourned,Relates to fraudulent voice recordings.,Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AZ2024000S1078&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:AZ2024000S1078&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 108,Budget Act of 2024,Enacted,Makes appropriations for the support of state government for the specified fiscal year. Requires the Government Operations Agency to establish monthly generative AI meetings to implement Executive Order N-12-23. Requirements for departments participating in GenAI pilot projects.,Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S108&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S108&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,S 1083,Offense of Sexual Abuse of Children,Pending,"Amends a specified title related to crimes and offenses of the State Consolidated Statutes, in minors; provides for the offense of sexual abuse of children and for the offense of transmission of sexually explicit images by minor.",Child Pornography; Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1083&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1083&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 1087,Artificial Intelligence Advisory and Oversight,Failed - Adjourned,"Establishes the Maryland Artificial Intelligence Advisory and Oversight Commission to guide the state in growing, developing, using, and diversifying AI in the state; requires the commission to report its findings and recommendations to the governor and the General Assembly on or before Dec. 1, 2024, and each year thereafter.",Oversight/Governance,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S1087&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S1087&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 1089,Student and School Employee Data Privacy,Failed - Adjourned,"Amends student and school employee data privacy protections to apply to websites, services and applications that use AI.",Education Use; Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S1089&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S1089&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1120,Health Care Coverage: Utilization Review,To governor,"Requires a health care service plan or disability insurer that uses an AI, algorithm, or other software tool for the purpose of utilization review or utilization management functions, or that contracts with or otherwise works through an entity that uses that type of tool, to ensure compliance with specified requirements, including that the AI, algorithm, or other software tool bases its determination on specified information and is fairly and equitably applied.",Health Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1120&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1120&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1154,California Preventing Algorithmic Collusion Act of 2024,Pending,"Provides that the Cartwright Act identifies certain acts that are unlawful restraints of trade and unlawful trusts and prescribes provisions for its enforcement through civil actions. Provides for the California Preventing Algorithmic Collusion Act of 2024, which would require a person, upon request of the attorney general, to provide to the attorney general a written report on each pricing algorithm identified in the request.",Oversight/Governance; Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1154&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1154&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Rhode Island,S 117,Artificial Intelligence in the Decision-Making Process,Pending,Establishes a permanent commission to monitor the use of AI in state government to make state government policy and other decisions; directs the commission to make recommendations regarding changes in the way state government uses AI.,Government Use; Oversight/Governance; Responsible Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2023000S117&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:RI2023000S117&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Puerto Rico,S 1179,Artificial Intelligence Officer,Pending,Creates an artificial intelligence officer attached to the Puerto Rico Innovation and Technology Service and establishes their duties; creates the Artificial Intelligence Council of the Government; establishes its duties; orders Puerto Rico Innovations and Technology Services to create and develop the public policy of the government in relation to the implementation of AI through the agencies.,Government Use; Oversight/Governance,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000S1179&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PR2021000S1179&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Louisiana,S 118,Information Technology,Failed - Adjourned,Provides for registration of AI foundation models.,Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000S118&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:LA2024000S118&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,S 1213,Unlawful Dissemination of Intimate Images,Pending,"Amends Title 18 Crimes and Offenses of the Pennsylvania Consolidated Statutes, in sexual offenses; provides for the offense of unlawful dissemination of intimate image; relates to minors; provides for the offense of sexual abuse of children and for the offense of transmission of sexually explicit images by minor.",Child Pornography; Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1213&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1213&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,S 1217,Fraudulent Misrepresentation of Candidates,Pending,Provides for civil liability for fraudulent misrepresentation of candidates; imposes penalties.,Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1217&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1217&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1220,Public Benefits Contracts: Phone Operator Jobs,To governor,"This bill requires, until July 1, 2030, any state agency authorized to provide or enter into contracts relating to public benefit programs, or any local government agency authorized to provide or enter into contracts relating to public benefit programs funded by state funds, as specified, to provide services through, or contract for services provided by, a call center that directly serves callers with services performed solely with and by workers employed in California. The bill also prohibits a state agency or specified local agency from using, or contracting with a call center that uses, AI or automated decision systems (ADS) that would eliminate or automate core job functions of a worker, as specified. The bill requires an agency that utilizes AI or ADS that impact core job functions of workers to notify the workers, their collective bargaining representatives, and the public within a specified timeframe about prescribed information, including a general description of the AI or ADS system. The bill requires a contractor to certify in its bid that any services provided by the contractor, or its subcontractors are to be performed with and by workers employed in California.",Effect on Labor/Employment; Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1220&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1220&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1229,Insurance Disclosures,Pending,"Requires a property and casualty insurer to disclose to an applicant or insured when it has used AI to make decisions on, or make decisions that affect, applications and claims review, as specified.",Private Sector Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1229&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1229&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1235,Public Postsecondary Education: Artificial Intelligence,Pending,"Requires California State University, Long Beach, in consultation with other public institutions of higher education, to establish the Artificial Intelligence and Deepfake Working Group, and authorizes California State University, Long Beach to develop a scoping plan in the first year to establish the topics that may be evaluated by, and the stakeholders that may be included in the working group.",Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1235&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1235&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Florida,S 1260,Verification of Reemployment Assistance,Failed - Adjourned,"Cites this act as the Promoting Work, Deterring Fraud Act of 2024; provides requirements for reemployment assistance benefit conditions for non-Florida residents; removes requirements that certain skills assessments of claimants be voluntary; revises circumstances under which the department disqualifies claimants from benefits; requires the department to verify claimants identities before paying benefits; requires the department to procure an online workforce search and match tool for a specified purpose.",Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000S1260&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:FL2024000S1260&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Pennsylvania,S 1264,Solar Radiation Modification Cloud Seeding,Pending,"Prohibits solar radiation modification, cloud seeding and polluting atmospheric activity, which includes any deliberate polluting activity by AI within the commonwealth.",Criminal Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1264&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:PA2023000S1264&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Maryland,S 127,Center for School Safety Requirements,Failed - Adjourned,"Requires the specified state Center for School Safety, in collaboration with in collaboration with public safety agencies, the state Department of Education, local school systems, the University System of specified state, and other public institutions of higher education in the state, to conduct an evaluation of firearm detection platforms; authorizes funds from the Safe Schools Fund to be used to assist local school systems in the procurement and maintenance of firearm detection platforms.",Education Use; Government Use,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S127&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:MD2024000S127&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
California,S 1288,Public Schools: Artificial Intelligence Working Group,To governor,"Requires the superintendent of public instruction to convene a working group for specific purposes related to AI in public schools. Requires, among other things, the working group to develop guidance for local educational agencies and charter schools on the safe use of AI in education. Requires the working group to report its findings and recommendations to the appropriate policy and fiscal committees of the Legislature.",Education Use; Government Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1288&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:CA2023000S1288&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
New Mexico,S 130,Artificial Intelligence Work Group,Failed - Adjourned,Relates to AI work group.,Government Use; Studies,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2024000S130&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:NM2024000S130&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
Utah,S 131,Information Technology Act Amendments,Enacted,"Relates to an audio or visual communication that, among other things, is intended to influence voting for or against a candidate or ballot proposition in an election or primary in the state; provides that an audio communication that contains synthetic audio media shall include specified words audibly at the beginning and end of the communication; provides that a visual communication that contains synthetic media shall display specified words during each portion containing synthetic media.",Elections,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2024000S131&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0,http://custom.statenet.com/public/resources.cgi?id=ID:bill:UT2024000S131&cuiq=93d84396-c63b-526a-b152-38b7f79b4cfd&client_md=e4f6fea4-27b4-5d41-b7d3-766fe52569f0
